kankersoort	periode	geslacht	leeftijdsgroep	cr
kanker_van_de_mannelijke_geslachtsorganen	2007	Man	group:50-54	55,43
kanker_van_de_mannelijke_geslachtsorganen	2007	Man	group:55-59	165,01
kanker_van_de_mannelijke_geslachtsorganen	2007	Man	group:60-64	372,76
kanker_van_de_mannelijke_geslachtsorganen	2007	Man	group:65-69	592,65
kanker_van_de_mannelijke_geslachtsorganen	2007	Man	group:70-74	738,61
kanker_van_de_mannelijke_geslachtsorganen	2007	Man	group:75-79	760,98
kanker_van_de_mannelijke_geslachtsorganen	2007	Man	group:80-84	702,69
kanker_van_de_mannelijke_geslachtsorganen	2007	Man	group:85+	593,73
kanker_van_de_mannelijke_geslachtsorganen	2008	Man	group:10-14	0,2
kanker_van_de_mannelijke_geslachtsorganen	2008	Man	group:15-19	3,5
kanker_van_de_mannelijke_geslachtsorganen	2008	Man	group:20-24	13,82
kanker_van_de_mannelijke_geslachtsorganen	2008	Man	group:25-29	25,95
kanker_van_de_mannelijke_geslachtsorganen	2008	Man	group:30-34	27,14
kanker_van_de_mannelijke_geslachtsorganen	2008	Man	group:35-39	19,65
kanker_van_de_mannelijke_geslachtsorganen	2008	Man	group:40-44	16,41
kanker_van_de_mannelijke_geslachtsorganen	2008	Man	group:45-49	20,13
kanker_van_de_mannelijke_geslachtsorganen	2008	Man	group:50-54	55,74
kanker_van_de_mannelijke_geslachtsorganen	2008	Man	group:55-59	163,64
kanker_van_de_mannelijke_geslachtsorganen	2008	Man	group:60-64	353,58
kanker_van_de_mannelijke_geslachtsorganen	2008	Man	group:65-69	579,91
kanker_van_de_mannelijke_geslachtsorganen	2008	Man	group:70-74	742,52
kanker_van_de_mannelijke_geslachtsorganen	2008	Man	group:75-79	764,56
kanker_van_de_mannelijke_geslachtsorganen	2008	Man	group:80-84	661,41
kanker_van_de_mannelijke_geslachtsorganen	2008	Man	group:85+	585,86
kanker_van_de_mannelijke_geslachtsorganen	2009	Man	group:0-4	0,21
kanker_van_de_mannelijke_geslachtsorganen	2009	Man	group:15-19	7,53
kanker_van_de_mannelijke_geslachtsorganen	2009	Man	group:20-24	13,97
kanker_van_de_mannelijke_geslachtsorganen	2009	Man	group:25-29	29,56
kanker_van_de_mannelijke_geslachtsorganen	2009	Man	group:30-34	25,47
kanker_van_de_mannelijke_geslachtsorganen	2009	Man	group:35-39	17,66
kanker_van_de_mannelijke_geslachtsorganen	2009	Man	group:40-44	14,64
kanker_van_de_mannelijke_geslachtsorganen	2009	Man	group:45-49	19,52
kanker_van_de_mannelijke_geslachtsorganen	2009	Man	group:50-54	57,82
kanker_van_de_mannelijke_geslachtsorganen	2009	Man	group:55-59	166,1
kanker_van_de_mannelijke_geslachtsorganen	2009	Man	group:60-64	359,55
kanker_van_de_mannelijke_geslachtsorganen	2009	Man	group:65-69	595,3
kanker_van_de_mannelijke_geslachtsorganen	2009	Man	group:70-74	742,71
kanker_van_de_mannelijke_geslachtsorganen	2009	Man	group:75-79	793,19
kanker_van_de_mannelijke_geslachtsorganen	2009	Man	group:80-84	747,66
kanker_van_de_mannelijke_geslachtsorganen	2009	Man	group:85+	597,42
kanker_van_de_mannelijke_geslachtsorganen	2010	Man	group:0-4	0,21
kanker_van_de_mannelijke_geslachtsorganen	2010	Man	group:10-14	0,2
kanker_van_de_mannelijke_geslachtsorganen	2010	Man	group:15-19	4,83
kanker_van_de_mannelijke_geslachtsorganen	2010	Man	group:20-24	15,08
kanker_van_de_mannelijke_geslachtsorganen	2010	Man	group:25-29	28
kanker_van_de_mannelijke_geslachtsorganen	2010	Man	group:30-34	26,49
kanker_van_de_mannelijke_geslachtsorganen	2010	Man	group:35-39	15,8
kanker_van_de_mannelijke_geslachtsorganen	2010	Man	group:40-44	14,97
kanker_van_de_mannelijke_geslachtsorganen	2010	Man	group:45-49	23,29
kanker_van_de_mannelijke_geslachtsorganen	2010	Man	group:50-54	60,73
kanker_van_de_mannelijke_geslachtsorganen	2010	Man	group:55-59	165,31
kanker_van_de_mannelijke_geslachtsorganen	2010	Man	group:60-64	368,87
kanker_van_de_mannelijke_geslachtsorganen	2010	Man	group:65-69	588,54
kanker_van_de_mannelijke_geslachtsorganen	2010	Man	group:70-74	742,91
kanker_van_de_mannelijke_geslachtsorganen	2010	Man	group:75-79	772,25
kanker_van_de_mannelijke_geslachtsorganen	2010	Man	group:80-84	702,97
kanker_van_de_mannelijke_geslachtsorganen	2010	Man	group:85+	600,95
kanker_van_de_mannelijke_geslachtsorganen	2011	Man	group:0-4	0,42
kanker_van_de_mannelijke_geslachtsorganen	2011	Man	group:15-19	4,87
kanker_van_de_mannelijke_geslachtsorganen	2011	Man	group:20-24	17,47
kanker_van_de_mannelijke_geslachtsorganen	2011	Man	group:25-29	21,9
kanker_van_de_mannelijke_geslachtsorganen	2011	Man	group:30-34	28,95
kanker_van_de_mannelijke_geslachtsorganen	2011	Man	group:35-39	23,01
kanker_van_de_mannelijke_geslachtsorganen	2011	Man	group:40-44	16,9
kanker_van_de_mannelijke_geslachtsorganen	2011	Man	group:45-49	22,13
kanker_van_de_mannelijke_geslachtsorganen	2011	Man	group:50-54	55,95
kanker_van_de_mannelijke_geslachtsorganen	2011	Man	group:55-59	177,17
kanker_van_de_mannelijke_geslachtsorganen	2011	Man	group:60-64	387,79
kanker_van_de_mannelijke_geslachtsorganen	2011	Man	group:65-69	649,01
kanker_van_de_mannelijke_geslachtsorganen	2011	Man	group:70-74	815,14
kanker_van_de_mannelijke_geslachtsorganen	2011	Man	group:75-79	829,55
kanker_van_de_mannelijke_geslachtsorganen	2011	Man	group:80-84	704,8
kanker_van_de_mannelijke_geslachtsorganen	2011	Man	group:85+	533,98
kanker_van_de_mannelijke_geslachtsorganen	2012	Man	group:15-19	5,69
kanker_van_de_mannelijke_geslachtsorganen	2012	Man	group:20-24	15,03
kanker_van_de_mannelijke_geslachtsorganen	2012	Man	group:25-29	24,19
kanker_van_de_mannelijke_geslachtsorganen	2012	Man	group:30-34	28,7
kanker_van_de_mannelijke_geslachtsorganen	2012	Man	group:35-39	21,92
kanker_van_de_mannelijke_geslachtsorganen	2012	Man	group:40-44	18,98
kanker_van_de_mannelijke_geslachtsorganen	2012	Man	group:45-49	20,81
kanker_van_de_mannelijke_geslachtsorganen	2012	Man	group:50-54	54,44
kanker_van_de_mannelijke_geslachtsorganen	2012	Man	group:55-59	168,71
kanker_van_de_mannelijke_geslachtsorganen	2012	Man	group:60-64	375,66
kanker_van_de_mannelijke_geslachtsorganen	2012	Man	group:65-69	616,07
kanker_van_de_mannelijke_geslachtsorganen	2012	Man	group:70-74	768,18
kanker_van_de_mannelijke_geslachtsorganen	2012	Man	group:75-79	769,16
kanker_van_de_mannelijke_geslachtsorganen	2012	Man	group:80-84	640,56
kanker_van_de_mannelijke_geslachtsorganen	2012	Man	group:85+	514,56
kanker_van_de_mannelijke_geslachtsorganen	2013	Man	group:0-4	0,43
kanker_van_de_mannelijke_geslachtsorganen	2013	Man	group:10-14	0,38
kanker_van_de_mannelijke_geslachtsorganen	2013	Man	group:15-19	5,11
kanker_van_de_mannelijke_geslachtsorganen	2013	Man	group:20-24	16,42
kanker_van_de_mannelijke_geslachtsorganen	2013	Man	group:25-29	27,36
kanker_van_de_mannelijke_geslachtsorganen	2013	Man	group:30-34	29,3
kanker_van_de_mannelijke_geslachtsorganen	2013	Man	group:35-39	21,4
kanker_van_de_mannelijke_geslachtsorganen	2013	Man	group:40-44	14,37
kanker_van_de_mannelijke_geslachtsorganen	2013	Man	group:45-49	21,38
kanker_van_de_mannelijke_geslachtsorganen	2013	Man	group:50-54	56,84
kanker_van_de_mannelijke_geslachtsorganen	2013	Man	group:55-59	161,72
kanker_van_de_mannelijke_geslachtsorganen	2013	Man	group:60-64	353,6
kanker_van_de_mannelijke_geslachtsorganen	2013	Man	group:65-69	594,59
kanker_van_de_mannelijke_geslachtsorganen	2013	Man	group:70-74	719,29
kanker_van_de_mannelijke_geslachtsorganen	2013	Man	group:75-79	706,67
kanker_van_de_mannelijke_geslachtsorganen	2013	Man	group:80-84	606,35
kanker_van_de_mannelijke_geslachtsorganen	2013	Man	group:85+	438,77
kanker_van_de_mannelijke_geslachtsorganen	2014	Man	group:0-4	0,22
kanker_van_de_mannelijke_geslachtsorganen	2014	Man	group:10-14	0,19
kanker_van_de_mannelijke_geslachtsorganen	2014	Man	group:15-19	3,52
kanker_van_de_mannelijke_geslachtsorganen	2014	Man	group:20-24	19,07
kanker_van_de_mannelijke_geslachtsorganen	2014	Man	group:25-29	28,14
kanker_van_de_mannelijke_geslachtsorganen	2014	Man	group:30-34	29,8
kanker_van_de_mannelijke_geslachtsorganen	2014	Man	group:35-39	25,28
kanker_van_de_mannelijke_geslachtsorganen	2014	Man	group:40-44	15,63
kanker_van_de_mannelijke_geslachtsorganen	2014	Man	group:45-49	23,31
kanker_van_de_mannelijke_geslachtsorganen	2014	Man	group:50-54	52,4
kanker_van_de_mannelijke_geslachtsorganen	2014	Man	group:55-59	138,94
kanker_van_de_mannelijke_geslachtsorganen	2014	Man	group:60-64	303,11
kanker_van_de_mannelijke_geslachtsorganen	2014	Man	group:65-69	510,94
kanker_van_de_mannelijke_geslachtsorganen	2014	Man	group:70-74	637,08
kanker_van_de_mannelijke_geslachtsorganen	2014	Man	group:75-79	658,32
kanker_van_de_mannelijke_geslachtsorganen	2014	Man	group:80-84	555,23
kanker_van_de_mannelijke_geslachtsorganen	2014	Man	group:85+	433,7
kanker_van_de_mannelijke_geslachtsorganen	2015	Man	group:0-4	0,66
kanker_van_de_mannelijke_geslachtsorganen	2015	Man	group:15-19	5,42
kanker_van_de_mannelijke_geslachtsorganen	2015	Man	group:20-24	13,11
kanker_van_de_mannelijke_geslachtsorganen	2015	Man	group:25-29	24,29
kanker_van_de_mannelijke_geslachtsorganen	2015	Man	group:30-34	24,32
kanker_van_de_mannelijke_geslachtsorganen	2015	Man	group:35-39	25,88
kanker_van_de_mannelijke_geslachtsorganen	2015	Man	group:40-44	19,22
kanker_van_de_mannelijke_geslachtsorganen	2015	Man	group:45-49	22,11
kanker_van_de_mannelijke_geslachtsorganen	2015	Man	group:50-54	47,58
kanker_van_de_mannelijke_geslachtsorganen	2015	Man	group:55-59	141,39
kanker_van_de_mannelijke_geslachtsorganen	2015	Man	group:60-64	311,89
kanker_van_de_mannelijke_geslachtsorganen	2015	Man	group:65-69	536,95
kanker_van_de_mannelijke_geslachtsorganen	2015	Man	group:70-74	679,51
kanker_van_de_mannelijke_geslachtsorganen	2015	Man	group:75-79	675,73
kanker_van_de_mannelijke_geslachtsorganen	2015	Man	group:80-84	597,61
kanker_van_de_mannelijke_geslachtsorganen	2015	Man	group:85+	388,91
kanker_van_de_mannelijke_geslachtsorganen	2016	Man	group:0-4	1,34
kanker_van_de_mannelijke_geslachtsorganen	2016	Man	group:10-14	0,2
kanker_van_de_mannelijke_geslachtsorganen	2016	Man	group:15-19	5,51
kanker_van_de_mannelijke_geslachtsorganen	2016	Man	group:20-24	16,98
kanker_van_de_mannelijke_geslachtsorganen	2016	Man	group:25-29	25,07
kanker_van_de_mannelijke_geslachtsorganen	2016	Man	group:30-34	31,23
kanker_van_de_mannelijke_geslachtsorganen	2016	Man	group:35-39	27,84
kanker_van_de_mannelijke_geslachtsorganen	2016	Man	group:40-44	18,68
kanker_van_de_mannelijke_geslachtsorganen	2016	Man	group:45-49	21,09
kanker_van_de_mannelijke_geslachtsorganen	2016	Man	group:50-54	47,02
kanker_van_de_mannelijke_geslachtsorganen	2016	Man	group:55-59	143
kanker_van_de_mannelijke_geslachtsorganen	2016	Man	group:60-64	313,62
kanker_van_de_mannelijke_geslachtsorganen	2016	Man	group:65-69	549,96
kanker_van_de_mannelijke_geslachtsorganen	2016	Man	group:70-74	718,81
kanker_van_de_mannelijke_geslachtsorganen	2016	Man	group:75-79	716,09
kanker_van_de_mannelijke_geslachtsorganen	2016	Man	group:80-84	590,16
kanker_van_de_mannelijke_geslachtsorganen	2016	Man	group:85+	442,4
kanker_van_de_mannelijke_geslachtsorganen	2017	Man	group:0-4	0,22
kanker_van_de_mannelijke_geslachtsorganen	2017	Man	group:15-19	3,56
kanker_van_de_mannelijke_geslachtsorganen	2017	Man	group:20-24	16,59
kanker_van_de_mannelijke_geslachtsorganen	2017	Man	group:25-29	25,53
kanker_van_de_mannelijke_geslachtsorganen	2017	Man	group:30-34	32,56
kanker_van_de_mannelijke_geslachtsorganen	2017	Man	group:35-39	27,41
kanker_van_de_mannelijke_geslachtsorganen	2017	Man	group:40-44	19,03
kanker_van_de_mannelijke_geslachtsorganen	2017	Man	group:45-49	22,7
kanker_van_de_mannelijke_geslachtsorganen	2017	Man	group:50-54	49,65
kanker_van_de_mannelijke_geslachtsorganen	2017	Man	group:55-59	135,25
kanker_van_de_mannelijke_geslachtsorganen	2017	Man	group:60-64	309,93
kanker_van_de_mannelijke_geslachtsorganen	2017	Man	group:65-69	558,41
kanker_van_de_mannelijke_geslachtsorganen	2017	Man	group:70-74	717,93
kanker_van_de_mannelijke_geslachtsorganen	2017	Man	group:75-79	757,37
kanker_van_de_mannelijke_geslachtsorganen	2017	Man	group:80-84	636,6
kanker_van_de_mannelijke_geslachtsorganen	2017	Man	group:85+	467,99
kanker_van_de_mannelijke_geslachtsorganen	2018	Man	group:0-4	0,23
kanker_van_de_mannelijke_geslachtsorganen	2018	Man	group:10-14	0,2
kanker_van_de_mannelijke_geslachtsorganen	2018	Man	group:15-19	2,79
kanker_van_de_mannelijke_geslachtsorganen	2018	Man	group:20-24	15,95
kanker_van_de_mannelijke_geslachtsorganen	2018	Man	group:25-29	30,1
kanker_van_de_mannelijke_geslachtsorganen	2018	Man	group:30-34	31,1
kanker_van_de_mannelijke_geslachtsorganen	2018	Man	group:35-39	27,78
kanker_van_de_mannelijke_geslachtsorganen	2018	Man	group:40-44	20,25
kanker_van_de_mannelijke_geslachtsorganen	2018	Man	group:45-49	20,15
kanker_van_de_mannelijke_geslachtsorganen	2018	Man	group:50-54	47,89
kanker_van_de_mannelijke_geslachtsorganen	2018	Man	group:55-59	133,8
kanker_van_de_mannelijke_geslachtsorganen	2018	Man	group:60-64	314,34
kanker_van_de_mannelijke_geslachtsorganen	2018	Man	group:65-69	561,81
kanker_van_de_mannelijke_geslachtsorganen	2018	Man	group:70-74	735,72
kanker_van_de_mannelijke_geslachtsorganen	2018	Man	group:75-79	806,34
kanker_van_de_mannelijke_geslachtsorganen	2018	Man	group:80-84	656,54
kanker_van_de_mannelijke_geslachtsorganen	2018	Man	group:85+	504,29
Hematologische_maligniteiten	2019	Man	group:0-4	8,81
Hematologische_maligniteiten	2019	Man	group:5-9	6,62
Hematologische_maligniteiten	2019	Man	group:10-14	7,16
Hematologische_maligniteiten	2019	Man	group:15-19	10,61
Hematologische_maligniteiten	2019	Man	group:20-24	10,15
Hematologische_maligniteiten	2019	Man	group:25-29	11,5
Hematologische_maligniteiten	2019	Man	group:30-34	14,18
Hematologische_maligniteiten	2019	Man	group:35-39	18,43
Hematologische_maligniteiten	2019	Man	group:40-44	20
Hematologische_maligniteiten	2019	Man	group:45-49	35,13
Hematologische_maligniteiten	2019	Man	group:50-54	52,56
Hematologische_maligniteiten	2019	Man	group:55-59	80,11
Hematologische_maligniteiten	2019	Man	group:60-64	121,55
Hematologische_maligniteiten	2019	Man	group:65-69	165,44
Hematologische_maligniteiten	2019	Man	group:70-74	246,64
Hematologische_maligniteiten	2019	Man	group:75-79	315,63
Hematologische_maligniteiten	2019	Man	group:80-84	345,79
Hematologische_maligniteiten	2019	Man	group:85+	317,48
Hematologische_maligniteiten	1989	Man	group:0-4	6,81
Hematologische_maligniteiten	1989	Man	group:5-9	6,18
Hematologische_maligniteiten	1989	Man	group:10-14	6,25
Hematologische_maligniteiten	1989	Man	group:15-19	7,93
Hematologische_maligniteiten	1989	Man	group:20-24	6,52
Hematologische_maligniteiten	1989	Man	group:25-29	9,9
Hematologische_maligniteiten	1989	Man	group:30-34	12,09
Hematologische_maligniteiten	1989	Man	group:35-39	12,81
Hematologische_maligniteiten	1989	Man	group:40-44	19,48
Hematologische_maligniteiten	1989	Man	group:45-49	22,03
Hematologische_maligniteiten	1989	Man	group:50-54	38,34
Hematologische_maligniteiten	1989	Man	group:55-59	49,81
Hematologische_maligniteiten	1989	Man	group:60-64	84,09
Hematologische_maligniteiten	1989	Man	group:65-69	115,81
Hematologische_maligniteiten	1989	Man	group:70-74	151,24
Hematologische_maligniteiten	1989	Man	group:75-79	178,64
Hematologische_maligniteiten	1989	Man	group:80-84	170,05
Hematologische_maligniteiten	1989	Man	group:85+	208,65
Hematologische_maligniteiten	1990	Man	group:0-4	7,52
Hematologische_maligniteiten	1990	Man	group:5-9	6,18
Hematologische_maligniteiten	1990	Man	group:10-14	5,41
Hematologische_maligniteiten	1990	Man	group:15-19	6,55
Hematologische_maligniteiten	1990	Man	group:20-24	7,9
Hematologische_maligniteiten	1990	Man	group:25-29	8,43
Hematologische_maligniteiten	1990	Man	group:30-34	11,88
Hematologische_maligniteiten	1990	Man	group:35-39	12,44
Hematologische_maligniteiten	1990	Man	group:40-44	15,36
Hematologische_maligniteiten	1990	Man	group:45-49	27,9
Hematologische_maligniteiten	1990	Man	group:50-54	39,5
Hematologische_maligniteiten	1990	Man	group:55-59	52,18
Hematologische_maligniteiten	1990	Man	group:60-64	71,89
Hematologische_maligniteiten	1990	Man	group:65-69	119,54
Hematologische_maligniteiten	1990	Man	group:70-74	166,42
Hematologische_maligniteiten	1990	Man	group:75-79	178,84
Hematologische_maligniteiten	1990	Man	group:80-84	177,62
Hematologische_maligniteiten	1990	Man	group:85+	175,11
Hematologische_maligniteiten	1991	Man	group:0-4	8,81
Hematologische_maligniteiten	1991	Man	group:5-9	5,49
Hematologische_maligniteiten	1991	Man	group:10-14	4,53
Hematologische_maligniteiten	1991	Man	group:15-19	6,71
Hematologische_maligniteiten	1991	Man	group:20-24	9,61
Hematologische_maligniteiten	1991	Man	group:25-29	7,61
Hematologische_maligniteiten	1991	Man	group:30-34	10,55
Hematologische_maligniteiten	1991	Man	group:35-39	13,67
Hematologische_maligniteiten	1991	Man	group:40-44	17,83
Hematologische_maligniteiten	1991	Man	group:45-49	28,95
Hematologische_maligniteiten	1991	Man	group:50-54	35,98
Hematologische_maligniteiten	1991	Man	group:55-59	48,67
Hematologische_maligniteiten	1991	Man	group:60-64	82,18
Hematologische_maligniteiten	1991	Man	group:65-69	103,87
Hematologische_maligniteiten	1991	Man	group:70-74	154,57
Hematologische_maligniteiten	1991	Man	group:75-79	200,52
Hematologische_maligniteiten	1991	Man	group:80-84	212,76
Hematologische_maligniteiten	1991	Man	group:85+	244,33
Hematologische_maligniteiten	1992	Man	group:0-4	7,08
Hematologische_maligniteiten	1992	Man	group:5-9	7,79
Hematologische_maligniteiten	1992	Man	group:10-14	5,4
Hematologische_maligniteiten	1992	Man	group:15-19	9,43
Hematologische_maligniteiten	1992	Man	group:20-24	7,66
Hematologische_maligniteiten	1992	Man	group:25-29	7,6
Hematologische_maligniteiten	1992	Man	group:30-34	10,67
Hematologische_maligniteiten	1992	Man	group:35-39	14,52
Hematologische_maligniteiten	1992	Man	group:40-44	20,49
Hematologische_maligniteiten	1992	Man	group:45-49	24,76
Hematologische_maligniteiten	1992	Man	group:50-54	41,7
Hematologische_maligniteiten	1992	Man	group:55-59	56,88
Hematologische_maligniteiten	1992	Man	group:60-64	81,94
Hematologische_maligniteiten	1992	Man	group:65-69	110,48
Hematologische_maligniteiten	1992	Man	group:70-74	145,56
Hematologische_maligniteiten	1992	Man	group:75-79	192,32
Hematologische_maligniteiten	1992	Man	group:80-84	219,17
Hematologische_maligniteiten	1992	Man	group:85+	190,94
Hematologische_maligniteiten	1993	Man	group:0-4	7,01
Hematologische_maligniteiten	1993	Man	group:5-9	5,95
Hematologische_maligniteiten	1993	Man	group:10-14	6,49
Hematologische_maligniteiten	1993	Man	group:15-19	8,9
Hematologische_maligniteiten	1993	Man	group:20-24	8,01
Hematologische_maligniteiten	1993	Man	group:25-29	9,85
Hematologische_maligniteiten	1993	Man	group:30-34	13,23
Hematologische_maligniteiten	1993	Man	group:35-39	13,53
Hematologische_maligniteiten	1993	Man	group:40-44	19,94
Hematologische_maligniteiten	1993	Man	group:45-49	25,32
Hematologische_maligniteiten	1993	Man	group:50-54	41,02
Hematologische_maligniteiten	1993	Man	group:55-59	61,33
Hematologische_maligniteiten	1993	Man	group:60-64	89,72
Hematologische_maligniteiten	1993	Man	group:65-69	110,03
Hematologische_maligniteiten	1993	Man	group:70-74	153,41
Hematologische_maligniteiten	1993	Man	group:75-79	204,71
Hematologische_maligniteiten	1993	Man	group:80-84	196,7
Hematologische_maligniteiten	1993	Man	group:85+	217,72
Hematologische_maligniteiten	1994	Man	group:0-4	8,93
Hematologische_maligniteiten	1994	Man	group:5-9	6,89
Hematologische_maligniteiten	1994	Man	group:10-14	5,2
Hematologische_maligniteiten	1994	Man	group:15-19	7,59
Hematologische_maligniteiten	1994	Man	group:20-24	7,36
Hematologische_maligniteiten	1994	Man	group:25-29	10,33
Hematologische_maligniteiten	1994	Man	group:30-34	7,34
Hematologische_maligniteiten	1994	Man	group:35-39	14,14
Hematologische_maligniteiten	1994	Man	group:40-44	19,36
Hematologische_maligniteiten	1994	Man	group:45-49	27,51
Hematologische_maligniteiten	1994	Man	group:50-54	42,15
Hematologische_maligniteiten	1994	Man	group:55-59	58,74
Hematologische_maligniteiten	1994	Man	group:60-64	84,08
Hematologische_maligniteiten	1994	Man	group:65-69	115,14
Hematologische_maligniteiten	1994	Man	group:70-74	160,17
Hematologische_maligniteiten	1994	Man	group:75-79	173,18
Hematologische_maligniteiten	1994	Man	group:80-84	177,68
Hematologische_maligniteiten	1994	Man	group:85+	209,49
Hematologische_maligniteiten	1995	Man	group:0-4	9,33
Hematologische_maligniteiten	1995	Man	group:5-9	6,36
Hematologische_maligniteiten	1995	Man	group:10-14	6,06
Hematologische_maligniteiten	1995	Man	group:15-19	7,41
Hematologische_maligniteiten	1995	Man	group:20-24	9,39
Hematologische_maligniteiten	1995	Man	group:25-29	9,62
Hematologische_maligniteiten	1995	Man	group:30-34	10,82
Hematologische_maligniteiten	1995	Man	group:35-39	13,92
Hematologische_maligniteiten	1995	Man	group:40-44	18,48
Hematologische_maligniteiten	1995	Man	group:45-49	25,11
Hematologische_maligniteiten	1995	Man	group:50-54	37,53
Hematologische_maligniteiten	1995	Man	group:55-59	53,74
